picture_id,download_url,transcription,label,points,linking,label_id
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Product Specification List,question,"[[77, 423], [252, 423], [252, 438], [77, 438]]","[[48, 49], [49, 20]]",49
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,X,answer,"[[309, 423], [323, 423], [323, 437], [309, 437]]","[[49, 20]]",20
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Cost Analysis,question,"[[367, 411], [457, 411], [457, 425], [367, 425]]","[[48, 53]]",53
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Packaging Art Stat.,question,"[[75, 439], [205, 439], [205, 453], [75, 453]]","[[48, 50]]",50
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Casing Flavoring Formulae,question,"[[365, 437], [542, 437], [542, 453], [365, 453]]","[[48, 55]]",55
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Spec. Change Detail,question,"[[367, 423], [498, 423], [498, 439], [367, 439]]","[[48, 54]]",54
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Processing Detail,question,"[[74, 451], [194, 451], [194, 466], [74, 466]]","[[48, 51], [51, 21]]",51
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Initial Production Requirement,question,"[[74, 466], [279, 466], [279, 479], [74, 479]]","[[48, 52]]",52
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,X,answer,"[[311, 453], [322, 453], [322, 466], [311, 466]]","[[51, 21]]",21
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Blend Formulae,question,"[[365, 451], [467, 451], [467, 465], [365, 465]]","[[48, 56]]",56
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Prepared By:,question,"[[75, 507], [159, 507], [159, 522], [75, 522]]","[[57, 58]]",57
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,D. M. Frank,answer,"[[226, 506], [302, 506], [302, 521], [226, 521]]","[[57, 58]]",58
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Date,question,"[[388, 506], [417, 506], [417, 521], [388, 521]]","[[5, 59]]",5
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,10/ 10/ 84,answer,"[[462, 506], [521, 506], [521, 521], [462, 521]]","[[5, 59]]",59
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,ENDORSEMENTS,question,"[[172, 535], [253, 535], [253, 549], [172, 549]]",[],6
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Date,question,"[[360, 535], [391, 535], [391, 548], [360, 548]]",[],7
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,CQA,question,"[[75, 561], [96, 561], [96, 576], [75, 576]]",[],8
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,RD&E - Product,question,"[[77, 589], [173, 589], [173, 605], [77, 605]]",[],60
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,RD&E - Process,question,"[[77, 617], [172, 617], [172, 632], [77, 632]]",[],61
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,ELT,question,"[[77, 644], [99, 644], [99, 659], [77, 659]]",[],9
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Marketing,question,"[[78, 670], [139, 670], [139, 685], [78, 685]]",[],10
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,APPROVAL,question,"[[173, 698], [227, 698], [227, 713], [173, 713]]",[],11
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,Date,question,"[[362, 701], [393, 701], [393, 715], [362, 715]]",[],12
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,CQA,question,"[[77, 729], [102, 729], [102, 744], [77, 744]]",[],13
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,President,question,"[[80, 757], [141, 757], [141, 771], [80, 771]]",[],14
0012178355,/root/download/FUNSD/training_data/images\0012178355.png,10111,other,"[[49, 797], [84, 797], [84, 812], [49, 812]]",[],22
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,AARBERG -STRAHAN INKS & COATINGS CORP.,header,"[[254, 68], [527, 68], [527, 88], [254, 88]]",[],6
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Formula Composit Form,other,"[[316, 99], [473, 99], [473, 118], [316, 118]]",[],7
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Customer,question,"[[165, 140], [225, 140], [225, 153], [165, 153]]","[[0, 1]]",0
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,B&W,answer,"[[275, 142], [297, 142], [297, 155], [275, 155]]","[[0, 1]]",1
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,RECEIVED,question,"[[557, 130], [712, 130], [712, 161], [557, 161]]","[[2, 8]]",2
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Falcon Green,other,"[[274, 173], [361, 173], [361, 188], [274, 188]]",[],10
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,DEC 1 1 1989,answer,"[[585, 173], [678, 173], [678, 194], [585, 194]]","[[2, 8]]",8
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Formula No.,question,"[[163, 196], [244, 196], [244, 211], [163, 211]]","[[12, 11]]",12
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,SKGC-4518 ,answer,"[[272, 201], [341, 201], [341, 216], [272, 216]]","[[12, 11]]",11
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,A. C. D.,other,"[[589, 207], [671, 207], [671, 230], [589, 230]]",[],9
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Solids Composit,question,"[[250, 244], [362, 244], [362, 261], [250, 261]]","[[13, 14], [13, 15], [13, 16], [13, 17], [13, 18], [13, 19]]",13
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Lecithin (Food Grade),answer,"[[302, 277], [455, 277], [455, 292], [302, 292]]","[[13, 14]]",14
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Epoxidized Soy Bean Oil,answer,"[[302, 299], [471, 299], [471, 317], [302, 317]]","[[13, 15]]",15
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Cellulose Nitrate Wet w /2 Propanol,answer,"[[300, 321], [552, 321], [552, 338], [300, 338]]","[[13, 16]]",16
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,"Pigment, Yellow 34",answer,"[[299, 344], [433, 344], [433, 359], [299, 359]]","[[13, 17]]",17
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,"Pigment, Blue 15: 4",answer,"[[299, 365], [431, 365], [431, 382], [299, 382]]","[[13, 18]]",18
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Ester of Modified Tricyclic Carboxylic Acid Jonrez IM824,answer,"[[300, 385], [712, 385], [712, 407], [300, 407]]","[[13, 19]]",19
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Total Solids,question,"[[155, 543], [244, 543], [244, 558], [155, 558]]","[[20, 21], [20, 5], [20, 22], [20, 23]]",20
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Solvent Composit to % V. O. C. s,answer,"[[243, 582], [460, 582], [460, 602], [243, 602]]","[[20, 21]]",21
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Toluene,answer,"[[295, 615], [349, 615], [349, 630], [295, 630]]","[[20, 5]]",5
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Isopropyl Acetate,answer,"[[296, 637], [423, 637], [423, 654], [296, 654]]","[[20, 22]]",22
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,N- Propyl Acetate,answer,"[[295, 659], [412, 659], [412, 675], [295, 675]]","[[20, 23]]",23
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Total V. O. C. s,question,"[[140, 835], [237, 835], [237, 853], [140, 853]]","[[24, 25]]",24
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,100. 00%,answer,"[[251, 860], [306, 860], [306, 879], [251, 879]]","[[24, 25]]",25
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,Technician,question,"[[147, 912], [221, 912], [221, 926], [147, 926]]","[[3, 26], [3, 27]]",3
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,DLR,answer,"[[251, 911], [283, 911], [283, 924], [251, 924]]","[[3, 26], [3, 27]]",26
0012199830,/root/download/FUNSD/training_data/images\0012199830.png,12/ 5/ 89,answer,"[[228, 933], [280, 933], [280, 951], [228, 951]]","[[3, 26], [3, 27]]",27
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,CHANGE OF AUTHORIZED COST,header,"[[289, 70], [473, 70], [473, 88], [289, 88]]",[],18
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Date:,question,"[[88, 85], [125, 85], [125, 103], [88, 103]]","[[0, 19]]",0
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,12- -4 -87,answer,"[[150, 87], [216, 87], [216, 102], [150, 102]]","[[0, 19]]",19
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,No.,question,"[[493, 82], [517, 82], [517, 100], [493, 100]]","[[2, 20]]",2
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,C -5-51,answer,"[[552, 85], [588, 85], [588, 103], [552, 103]]","[[2, 20]]",20
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Description:,question,"[[88, 112], [179, 112], [179, 131], [88, 131]]","[[1, 21], [1, 22]]",1
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"CAPRI A&U EXPANSION - CALIFORNIA: WAVE 2 (87 -113) ,",answer,"[[204, 112], [653, 112], [653, 133], [204, 133]]","[[1, 21]]",21
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,WAVE 3 (87 –114) AND WAVE 4 (87 -115) .,answer,"[[105, 142], [426, 142], [426, 163], [105, 163]]","[[1, 22]]",22
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Supplier:,question,"[[91, 177], [157, 177], [157, 189], [91, 189]]","[[3, 23]]",3
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Kapuler Marketing Research,answer,"[[204, 177], [430, 177], [430, 193], [204, 193]]","[[3, 23]]",23
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Previous $ Commitments This Project,question,"[[90, 202], [349, 202], [349, 220], [90, 220]]","[[24, 25]]",24
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"$ 212, 475 + 10%",answer,"[[395, 202], [531, 202], [531, 221], [395, 221]]","[[24, 25]]",25
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Amt. of Change:,header,"[[90, 232], [199, 232], [199, 250], [90, 250]]","[[26, 5], [26, 6]]",26
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Increase,question,"[[207, 235], [280, 235], [280, 250], [207, 250]]","[[26, 5]]",5
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Decrease,question,"[[301, 232], [365, 232], [365, 248], [301, 248]]","[[26, 6]]",6
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,$ NA ( % Change),other,"[[397, 232], [666, 232], [666, 250], [397, 250]]",[],27
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Adjusted Total Cost of Project:,question,"[[90, 262], [320, 262], [320, 278], [90, 278]]","[[29, 28]]",29
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"$ 212, 475 + 10%",answer,"[[395, 262], [530, 262], [530, 281], [395, 281]]","[[29, 28]]",28
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Reasons:,question,"[[90, 290], [159, 290], [159, 309], [90, 309]]","[[4, 30], [4, 31]]",4
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Adjustment due to timing of projects falling,answer,"[[201, 319], [594, 319], [594, 335], [201, 335]]","[[4, 30], [4, 31]]",30
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,into 1988.,answer,"[[205, 337], [289, 337], [289, 349], [205, 349]]","[[4, 30], [4, 31]]",31
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,PROJECTED:,header,"[[85, 394], [166, 394], [166, 413], [85, 413]]","[[7, 32], [7, 33], [7, 34], [7, 35], [7, 36]]",7
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Summary of Research Budget,header,"[[323, 394], [519, 394], [519, 413], [323, 413]]","[[37, 40], [37, 41], [37, 42], [37, 43], [37, 44]]",37
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Internal Init. Date,question,"[[90, 424], [232, 424], [232, 442], [90, 442]]","[[7, 32]]",32
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Total Area Budget:,question,"[[325, 422], [457, 422], [457, 440], [325, 440]]","[[37, 40]]",40
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,1987,question,"[[573, 409], [612, 409], [612, 424], [573, 424]]","[[8, 38], [8, 39]]",8
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Ext. Auth. Date,question,"[[88, 454], [202, 454], [202, 471], [88, 471]]","[[7, 33]]",33
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Current Balance Available:,question,"[[323, 454], [520, 454], [520, 471], [323, 471]]","[[37, 41], [41, 38]]",41
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"(886, 220. 53)",answer,"[[540, 451], [642, 451], [642, 472], [540, 472]]","[[41, 38], [8, 38]]",38
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Field Complete,question,"[[87, 482], [199, 482], [199, 502], [87, 502]]","[[7, 34]]",34
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,(From Current Budget),question,"[[322, 500], [481, 500], [481, 516], [322, 516]]","[[37, 42], [37, 43], [42, 39], [43, 39]]",43
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,This Change:,question,"[[325, 484], [413, 484], [413, 499], [325, 499]]","[[37, 42], [37, 43], [42, 39], [43, 39]]",42
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"+14, 165. 00",answer,"[[545, 481], [636, 481], [636, 502], [545, 502]]","[[42, 39], [43, 39], [8, 39]]",39
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Final Report Due,question,"[[88, 512], [213, 512], [213, 529], [88, 529]]","[[7, 35], [7, 36]]",35
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,(Supplier Rpt.),question,"[[88, 527], [202, 527], [202, 546], [88, 546]]","[[7, 35], [7, 36]]",36
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,This Amount,question,"[[323, 527], [405, 527], [405, 544], [323, 544]]","[[37, 44], [44, 46]]",44
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,(From Next Year' s Budget),question,"[[326, 545], [514, 545], [514, 561], [326, 561]]",[],45
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"-14, 165. 00",answer,"[[421, 528], [515, 528], [515, 543], [421, 543]]","[[44, 46]]",46
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Start plete FR,question,"[[174, 575], [327, 575], [327, 591], [174, 591]]","[[47, 68], [47, 69], [47, 70]]",47
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Com-,other,"[[226, 561], [266, 561], [266, 573], [226, 573]]",[],9
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,87 -114 (70. 825) 10 /13 10 /29 12 /7,answer,"[[30, 602], [320, 602], [320, 621], [30, 621]]","[[47, 68], [47, 69], [47, 70]]",69
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"87 -113 (70, 825) 9 /23 10 /11 11 /16",answer,"[[33, 585], [326, 585], [326, 606], [33, 606]]","[[47, 68], [47, 69], [47, 70]]",68
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,New Balance:,question,"[[325, 588], [413, 588], [413, 603], [325, 603]]","[[67, 48]]",67
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"(872, 055. 53)",answer,"[[540, 584], [642, 584], [642, 605], [540, 605]]","[[67, 48]]",48
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"87 -115 (70, 825 11 /16 12 /7 1 /11",answer,"[[36, 617], [326, 617], [326, 636], [36, 636]]","[[47, 68], [47, 69], [47, 70]]",70
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Committed To Date:,question,"[[323, 645], [458, 645], [458, 663], [323, 663]]","[[66, 49]]",66
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,"1, 652, 955. 53",answer,"[[525, 644], [638, 644], [638, 663], [525, 663]]","[[66, 49]]",49
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Submitted By:,question,"[[87, 692], [184, 692], [184, 707], [87, 707]]","[[64, 65]]",64
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,S. L. Willinger,answer,"[[210, 692], [336, 692], [336, 707], [210, 707]]","[[64, 65]]",65
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Date,question,"[[442, 693], [479, 693], [479, 709], [442, 709]]","[[15, 50]]",15
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,12 -4 -87,answer,"[[549, 692], [612, 692], [612, 708], [549, 708]]","[[15, 50]]",50
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Approved By:,question,"[[88, 722], [178, 722], [178, 737], [88, 737]]",[],63
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Date,question,"[[442, 722], [476, 722], [476, 737], [442, 737]]",[],14
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Approved By:,question,"[[88, 749], [176, 749], [176, 768], [88, 768]]",[],62
0012529284,/root/download/FUNSD/training_data/images\0012529284.png,Date,question,"[[442, 750], [475, 750], [475, 769], [442, 769]]",[],13
